time , aircraft_id ,type,lat,lon
40,6,B747,60.36666159508671,41.54828278140776
40,7,B747,61.03752440432954,41.13501062802031
40,8,B747,60.58593103569532,40.15773319471106
40,9,B747,60.920847489090896,41.55647256283701
40,10,B747,61.59172552832954,41.13578744248326
50,1,B747,60.0,30.22094982843671
50,2,B747,60.085164312313225,31.556908850615727
50,3,B747,60.613330606301716,30.702514640006406
50,4,B747,45.94336852172052,31.70832112660698
50,5,B747,45.77018990248676,29.602332947649664
50,6,B747,60.3846479986226,41.541866630060994
50,7,B747,61.02578461318723,41.106123743017285
50,8,B747,60.59217764808889,40.19268256323952
50,9,B747,60.93883389262678,41.549945073739856
50,10,B747,61.57998573718723,41.10638547206956
60,1,B747,60.0,30.254144688193453
60,2,B747,60.099538108225424,31.54026456966044
60,3,B747,60.59895681038952,30.68560682509589
60,4,B747,45.94027475518602,31.731770604578944
60,5,B747,45.75868856722351,29.61948615092603
60,6,B747,60.400993276246886,41.536032845732215
60,7,B747,61.015115990908754,41.07988179649865
60,8,B747,60.597854303434744,40.22444889645826
60,9,B747,60.95517917025107,41.54400998601473
60,10,B747,61.569317114908756,41.07967582042111
70,1,B747,60.0,30.286879994632937
70,2,B747,60.11371291171405,31.523843606048555
70,3,B747,60.58478200690089,30.668940448597773
70,4,B747,45.937223819098286,31.754894164937394
70,5,B747,45.74734645772025,29.636398423638994
70,6,B747,60.417112268036284,41.5302769570279
70,7,B747,61.00459506621944,41.054011776938395
70,8,B747,60.603452370534896,40.255780919279665
70,9,B747,60.97129816204047,41.53815407969756
70,10,B747,61.55879619021944,41.05334492849571
80,1,B747,60.0,30.31961530107242
80,2,B747,60.12788771520268,31.507415571898775
80,3,B747,60.57060720341226,30.652281383263723
80,4,B747,45.934172883010554,31.778016453077885
80,5,B747,45.73600434821699,29.65330726036644
80,6,B747,60.43323125982568,41.52451821505407
80,7,B747,60.99407414153012,41.02815032730033
80,8,B747,60.60905043763505,40.287118376307276
80,9,B747,60.98741715382987,41.532295203978386
80,10,B747,61.54827526553012,41.02702296166514
90,1,B747,60.0,30.352350607511905
90,2,B747,60.14206251869131,31.490980460113274
90,3,B747,60.55643239992363,30.635629621663337
90,4,B747,45.93112194692282,31.80113746920595
90,5,B747,45.72466223871373,29.670212663166556
90,6,B747,60.44935025161508,41.518756616524286
90,7,B747,60.983553216840804,41.002297441037044
90,8,B747,60.6146485047352,40.31846126972568
90,9,B747,61.003536145619265,41.52643335538005
90,10,B747,61.537754340840806,41.00070991299402
100,1,B747,60.0,30.38508591395139
100,2,B747,60.15623732217994,31.47453826358417
100,3,B747,60.542257596435,30.61898515637687
100,4,B747,45.92807101083509,31.82425721352709
100,5,B747,45.713320129210466,29.68711463409602
100,6,B747,60.46546924340448,41.51299215814674
100,7,B747,60.97303229215149,40.97645311160815
100,8,B747,60.62024657183535,40.349809601720715
100,9,B747,61.01965513740866,41.52056853041964
100,10,B747,61.52723341615149,40.97440577555465
110,1,B747,60.0,30.417821220390874
110,2,B747,60.17041212566857,31.45808897519351
110,3,B747,60.52808279294637,30.60234797999523
110,4,B747,45.92502007474736,31.847375686246757
110,5,B747,45.701978019707205,29.70401317520999
110,6,B747,60.481588235193875,41.50722483662429
110,7,B747,60.96251136746217,40.95061733248039
110,8,B747,60.625844638935504,40.38116337447946
110,9,B747,61.03577412919806,41.51470072560847
110,10,B747,61.51671249146217,40.94811054242693
120,1,B747,60.0,30.450556526830358
120,2,B747,60.1845869291572,31.44163258781328
120,3,B747,60.51390798945774,30.585718085119932
120,4,B747,45.92196913865963,31.87049288757036
120,5,B747,45.690635910203945,29.720908288562107
120,6,B747,60.49770722698327,41.50145464865443
120,7,B747,60.95199044277285,40.92479009712753
120,8,B747,60.631442706035656,40.41252259019026
120,9,B747,61.05189312098746,41.50882993745205
120,10,B747,61.506191566772856,40.92182420669844
130,1,B747,60.0,30.483291833269842
130,2,B747,60.19876173264583,31.425169094305343
130,3,B747,60.49973318596911,30.56909546436311
130,4,B747,45.918918202571895,31.893608817703285
130,5,B747,45.679293800700684,29.737799976204485
130,6,B747,60.51382621877267,41.495681590929244
130,7,B747,60.94146951808354,40.898971399030394
130,8,B747,60.63704077313581,40.44388725104264
130,9,B747,61.068012112776856,41.5029561624501
130,10,B747,61.49567064208354,40.89554676146434
140,1,B747,60.0,30.516027139709326
140,2,B747,60.21293653613446,31.408698487521445
140,3,B747,60.485558382480484,30.552480110347457
140,4,B747,45.91586726648416,31.91672347685085
140,5,B747,45.66795169119742,29.754688240187722
140,6,B747,60.52994521056207,41.48990566013547
140,7,B747,60.93094859339422,40.87316123167685
140,8,B747,60.64263884023596,40.475257359227435
140,9,B747,61.084131104566254,41.497079397096506
140,10,B747,61.48514971739422,40.86927819982739
150,1,B747,60.0,30.54876244614881
150,2,B747,60.227111339623086,31.3922207603032
150,3,B747,60.471383578991855,30.53587201570624
150,4,B747,45.91281633039643,31.93983686521836
150,5,B747,45.65660958169416,29.771573082560906
150,6,B747,60.54606420235147,41.48412685295439
150,7,B747,60.9204276687049,40.84735958856179
150,8,B747,60.64823690733611,40.50663291693668
150,9,B747,61.10025009635565,41.49119963787934
150,10,B747,61.474628792704905,40.84301851489795
160,1,B747,60.0,30.581497752588295
160,2,B747,60.241286143111715,31.375735905482056
160,3,B747,60.457208775503226,30.519271173083258
160,4,B747,45.9097653943087,31.962948983011053
160,5,B747,45.6452674721909,29.788454505371615
160,6,B747,60.562183194140864,41.47834516606191
160,7,B747,60.909906744015586,40.8215664631871
160,8,B747,60.653834974436265,40.5380139263637
160,9,B747,61.11636908814505,41.485316881280816
160,10,B747,61.46410786801559,40.81676769979398
170,1,B747,60.0,30.61423305902778
170,2,B747,60.255460946600344,31.359243915879276
170,3,B747,60.4430339720146,30.502677575132843
170,4,B747,45.90671445822097,31.98605983043414
170,5,B747,45.63392536268764,29.80533251066591
170,6,B747,60.57830218593026,41.47256059612846
170,7,B747,60.89938581932627,40.79578184906172
170,8,B747,60.65943304153642,40.56940038970302
170,9,B747,61.13248807993445,41.47943112377729
170,10,B747,61.45358694332627,40.790525747640956
180,1,B747,60.0,30.646968365467263
180,2,B747,60.26963575008897,31.342744784305935
180,3,B747,60.42885916852597,30.486091214519814
180,4,B747,45.903663522133236,32.009169407692795
180,5,B747,45.62258325318438,29.822207100488342
180,6,B747,60.59442117771966,41.46677313981911
180,7,B747,60.88886489463695,40.77000573970156
180,8,B747,60.66503110863657,40.60079230915045
180,9,B747,61.148607071723845,41.47354236183925
180,10,B747,61.443066018636955,40.76429265157199
190,1,B747,60.0,30.679703671906747
190,2,B747,60.2838105535776,31.32623850356288
190,3,B747,60.41468436503734,30.46951208391947
190,4,B747,45.900612586045504,32.03227771499214
190,5,B747,45.61124114368112,29.83907827688196
190,6,B747,60.61054016950906,41.4609827937934
190,7,B747,60.878343969947636,40.744238128629526
190,8,B747,60.67062917573672,40.63218968690306
190,9,B747,61.16472606351324,41.4676505919313
190,10,B747,61.43254509394764,40.73806840472768
200,1,B747,60.0,30.71243897834623
200,2,B747,60.29798535706623,31.309725066440738
200,3,B747,60.40050956154871,30.45294017601756
200,4,B747,45.89756164995777,32.05538475253727
200,5,B747,45.59989903417786,29.855946041888295
200,6,B747,60.626659161298456,41.455189554705456
200,7,B747,60.86782304525832,40.718479009375486
200,8,B747,60.67622724283687,40.663592525159125
200,9,B747,61.18084505530264,41.461755810512166
200,10,B747,61.42202416925832,40.71185300025617
210,1,B747,60.0,30.745174284785715
210,2,B747,60.31216016055486,31.293204465719846
210,3,B747,60.38633475806008,30.43637548351029
210,4,B747,45.89451071387004,32.0784905205332
210,5,B747,45.5885569246746,29.872810397547372
210,6,B747,60.64277815308785,41.44939341920389
210,7,B747,60.857302120569,40.692728375476264
210,8,B747,60.681825309937025,40.69500082611819
210,9,B747,61.19696404709204,41.45585801403462
210,10,B747,61.411503244569005,40.68564643131314
220,1,B747,60.0,30.7779095912252
220,2,B747,60.32633496404349,31.276676694170295
220,3,B747,60.37215995457145,30.41981799910428
220,4,B747,45.89145977778231,32.10159501918497
220,5,B747,45.57721481517134,29.88967134589773
220,6,B747,60.65889714487725,41.443594383931845
220,7,B747,60.846781195879686,40.66698622047568
220,8,B747,60.68742337703718,40.726414591981076
220,9,B747,61.213083038881436,41.44995719894557
220,10,B747,61.40098231987969,40.65944869106178
230,1,B747,60.0,30.810644897664684
230,2,B747,60.34050976753212,31.260141744551852
230,3,B747,60.35798515108282,30.403267715516538
230,4,B747,45.88840884169458,32.12469824869751
230,5,B747,45.56587270566808,29.906528888976393
230,6,B747,60.67501613666665,41.437792445526966
230,7,B747,60.83626027119037,40.64125253792448
230,8,B747,60.69302144413733,40.75783382494982
230,9,B747,61.229202030670834,41.44405336168593
230,10,B747,61.39046139519037,40.63325977267279
240,1,B747,60.0,30.843380204104168
240,2,B747,60.35468457102075,31.24359960961399
240,3,B747,60.34381034759419,30.386724625474457
240,4,B747,45.885357905606845,32.14780020927576
240,5,B747,45.55453059616482,29.923383028818872
240,6,B747,60.69113512845605,41.43198760062136
240,7,B747,60.82573934650105,40.61552732138036
240,8,B747,60.69861951123748,40.78925852722774
240,9,B747,61.24532102246023,41.43814649869069
240,10,B747,61.379940470501055,40.607079669324335
250,1,B747,60.0,30.876115510543652
250,2,B747,60.36885937450938,31.22705028209583
250,3,B747,60.329635544105564,30.370188721715806
250,4,B747,45.882306969519114,32.17090090112462
250,5,B747,45.543188486661556,29.940233767459198
250,6,B747,60.707254120245445,41.42617984584167
250,7,B747,60.815218421811736,40.58981056440792
250,8,B747,60.704217578337634,40.82068870101941
250,9,B747,61.26144001424963,41.43223660638889
250,10,B747,61.36941954581174,40.58090837420208
260,1,B747,60.0,30.908850816983136
260,2,B747,60.383034177998006,31.21049375472615
260,3,B747,60.315460740616935,30.35365999698867
260,4,B747,45.87925603343138,32.194000324448886
260,5,B747,45.531846377158296,29.9570811069299
260,6,B747,60.72337311203484,41.420369177808965
260,7,B747,60.80469749712242,40.564102260578686
260,8,B747,60.709815645437786,40.85212434853063
260,9,B747,61.27755900603903,41.42632368120356
260,10,B747,61.35889862112242,40.55474588049916
270,1,B747,60.0,30.94158612342262
270,2,B747,60.397208981486635,31.193930020223345
270,3,B747,60.301285937128306,30.337138444051455
270,4,B747,45.87620509734365,32.2170984794534
270,5,B747,45.520504267655035,29.97392504926201
270,6,B747,60.73949210382424,41.41455559313873
270,7,B747,60.7941765724331,40.5384024034711
270,8,B747,60.71541371253794,40.883565471968495
270,9,B747,61.293677997828425,41.420407719551775
270,10,B747,61.348377696433104,40.52859218141618
280,1,B747,60.0,30.974321429862105
280,2,B747,60.411383784975264,31.177359071295413
280,3,B747,60.28711113363968,30.320624055672873
280,4,B747,45.87315416125592,32.24019536634289
280,5,B747,45.509162158151774,29.990765596485065
280,6,B747,60.75561109561364,41.408739088440946
280,7,B747,60.783655647743785,40.5127109866705
280,8,B747,60.72101177963809,40.91501207354133
280,9,B747,61.30979698961782,41.414488717844584
280,10,B747,61.33785677174379,40.50244727016116
290,1,B747,60.0,31.00705673630159
290,2,B747,60.42555858846389,31.16078090063994
290,3,B747,60.27293633015105,30.30411682463191
290,4,B747,45.87010322516819,32.26329098532209
290,5,B747,45.497820048648514,30.00760275062711
290,6,B747,60.771730087403036,41.40291966032
290,7,B747,60.77313472305447,40.48702800376909
290,8,B747,60.72660984673824,40.946464155458735
290,9,B747,61.32591598140722,41.40856667248701
290,10,B747,61.32733584705447,40.47631113994959
300,1,B747,60.0,31.039792042741073
300,2,B747,60.43973339195252,31.14419550094407
300,3,B747,60.25876152666242,30.28761674371783
300,4,B747,45.867052289080455,32.28638533659566
300,5,B747,45.48647793914525,30.024436513714697
300,6,B747,60.78784907919243,41.39709730537469
300,7,B747,60.76261379836515,40.461353448365976
300,8,B747,60.732207913838394,40.97792171993157
300,9,B747,61.34203497319662,41.402641579878086
300,10,B747,61.316814922365154,40.45018378400436
310,1,B747,60.0,31.072527349180557
310,2,B747,60.45390819544115,31.127602864884494
310,3,B747,60.24458672317379,30.27112380573012
310,4,B747,45.86400135299272,32.30947842036825
310,5,B747,45.47513582964199,30.04126688777289
310,6,B747,60.80396807098183,41.39127202019821
310,7,B747,60.752092873675835,40.43568731406712
310,8,B747,60.737805980938546,41.009384769171966
310,9,B747,61.358153964986016,41.396713436410764
310,10,B747,61.30629399767584,40.424065195555784
320,1,B747,60.0,31.10526265562004
320,2,B747,60.46808299892978,31.11100298512743
320,3,B747,60.23041191968516,30.254638003478497
320,4,B747,45.86095041690499,32.33257023684445
320,5,B747,45.46379372013873,30.058093874825246
320,6,B747,60.82008706277123,41.385443801378145
320,7,B747,60.74157194898652,40.41002959448534
320,8,B747,60.7434040480387,41.04085330539327
320,9,B747,61.374272956775414,41.390782238471935
320,10,B747,61.29577307298652,40.3979553678416
330,1,B747,60.0,31.137997962059526
330,2,B747,60.48225780241841,31.0943958543286
330,3,B747,60.21623711619653,30.238159329782864
330,4,B747,45.85789948081726,32.355660786228796
330,5,B747,45.45245161063547,30.074917476893873
330,6,B747,60.83620605456063,41.37961264549647
330,7,B747,60.7310510242972,40.3843802832403
330,8,B747,60.74900211513885,41.07232733081014
330,9,B747,61.39039194856481,41.38484798244245
330,10,B747,61.285252148297204,40.3718542941069
340,1,B747,60.0,31.17073326849901
340,2,B747,60.49643260590704,31.07778146513319
340,3,B747,60.2020623127079,30.221687777473328
340,4,B747,45.85484854472953,32.37875006872583
340,5,B747,45.44110950113221,30.09173769599936
340,6,B747,60.852325046350025,41.373778549129526
340,7,B747,60.720530099607885,40.358739373958514
340,8,B747,60.754600182239,41.10380684763849
340,9,B747,61.40651094035421,41.378910664697045
340,10,B747,61.27473122360789,40.3457619676042
350,1,B747,60.0,31.203468574938494
350,2,B747,60.51060740939567,31.061159810175873
350,3,B747,60.18788750921927,30.20522333939014
350,4,B747,45.851797608641796,32.40183808454
350,5,B747,45.42976739162895,30.10855453416082
350,6,B747,60.86844403813942,41.367941508848006
350,7,B747,60.71000917491857,40.33310686027331
350,8,B747,60.760198249339155,41.13529185809548
350,9,B747,61.42262993214361,41.37297028160437
350,10,B747,61.26421029891857,40.319678381593356
360,1,B747,60.0,31.23620388137798
360,2,B747,60.5247822128843,31.044530882080757
360,3,B747,60.173712705730644,30.188766008383713
360,4,B747,45.848746672554064,32.42492483387575
360,5,B747,45.41842528212569,30.125367993395905
360,6,B747,60.88456302992882,41.362101521216914
360,7,B747,60.69948825022925,40.307482735824834
360,8,B747,60.76579631643931,41.166782364399545
360,9,B747,61.438748923933005,41.36702682952697
360,10,B747,61.25368937422925,40.29360352934158
370,1,B747,60.0,31.268939187817463
370,2,B747,60.538957016372926,31.02789467346137
370,3,B747,60.159537902242015,30.17231577731457
370,4,B747,45.84569573646633,32.44801031693747
370,5,B747,45.40708317262243,30.14217807572077
370,6,B747,60.90068202171822,41.356258582795604
370,7,B747,60.688967325539934,40.28186699426006
370,8,B747,60.77139438353946,41.198278368770396
370,9,B747,61.4548679157224,41.361080304821236
370,10,B747,61.24316844953994,40.26753740412345
380,1,B747,60.0,31.301674494256947
380,2,B747,60.553131819861555,31.01125117692065
380,3,B747,60.145363098753386,30.155872639053342
380,4,B747,45.8426448003786,32.47109453392949
380,5,B747,45.39574106311917,30.15898478315008
380,6,B747,60.916801013507616,41.350412690137745
380,7,B747,60.67844640085062,40.25625962923272
380,8,B747,60.77699245063961,41.229779873428996
380,9,B747,61.4709869075118,41.35513070383743
380,10,B747,61.23264752485062,40.2414799992209
390,1,B747,60.0,31.33440980069643
390,2,B747,60.567306623350184,30.994600385050898
390,3,B747,60.13118829526476,30.13943658648075
390,4,B747,45.83959386429087,32.49417748505614
390,5,B747,45.38439895361591,30.17578811769703
390,6,B747,60.932920005297014,41.344563839791306
390,7,B747,60.6679254761613,40.23066063440339
390,8,B747,60.78259051773976,41.26128688059758
390,9,B747,61.4871058993012,41.34917802291969
390,10,B747,61.2221266001613,40.21543130792313
400,1,B747,60.0,31.367145107135915
400,2,B747,60.58148142683881,30.97794229043381
400,3,B747,60.11701349177613,30.12300761248757
400,4,B747,45.83654292820314,32.5172591705217
400,5,B747,45.37305684411265,30.19258808137336
400,6,B747,60.94903899708641,41.33871202829855
400,7,B747,60.657404551471984,40.20507000343937
400,8,B747,60.788188584839915,41.29279939249968
400,9,B747,61.503224891090596,41.34322225840594
400,10,B747,61.211605675471986,40.189391323526756
410,1,B747,60.0,31.3998804135754
410,2,B747,60.59565623032744,30.961276885640387
410,3,B747,60.1028386882875,30.106585709974635
410,4,B747,45.833491992115405,32.54033959053037
410,5,B747,45.361714734609386,30.209384676189295
410,6,B747,60.96515798887581,41.33285725219601
410,7,B747,60.64688362678267,40.17948773001475
410,8,B747,60.79378665194007,41.32431741136005
410,9,B747,61.519343882879994,41.337263406627955
410,10,B747,61.20108475078267,40.1633600393356
420,1,B747,60.0,31.432615720014883
420,2,B747,60.60983103381607,30.944604163230963
420,3,B747,60.08866388479887,30.090170871852802
420,4,B747,45.830441056027674,32.563418745286356
420,5,B747,45.350372625106125,30.22617790415362
420,6,B747,60.98127698066521,41.32699950801448
420,7,B747,60.63636270209335,40.15391380781038
420,8,B747,60.79938471904022,41.355840939404764
420,9,B747,61.53546287466939,41.3313014639113
420,10,B747,61.19056382609335,40.13733744866084
430,1,B747,60.0,31.465351026454368
430,2,B747,60.6240058373047,30.927924115755182
430,3,B747,60.07448908131024,30.07376309104295
430,4,B747,45.82739011993994,32.586496634993786
430,5,B747,45.339030515602865,30.24296776727364
430,6,B747,60.997395972454605,41.321138792279015
430,7,B747,60.625841777404034,40.128348230513886
430,8,B747,60.80498278614037,41.38736997886114
430,9,B747,61.55158186645879,41.32533642657532
430,10,B747,61.180042901404036,40.11132354482092
440,1,B747,60.0,31.498086332893852
440,2,B747,60.63818064079333,30.911236735751952
440,3,B747,60.06031427782161,30.057362360475928
440,4,B747,45.82433918385221,32.60957325985676
440,5,B747,45.327688406099604,30.25975426755519
440,6,B747,61.013514964244,41.3152751015089
440,7,B747,60.61532085271472,40.102790991819596
440,8,B747,60.81058085324052,41.41890453195777
440,9,B747,61.56770085824819,41.31936829093315
440,10,B747,61.16952197671472,40.08531832114155
450,1,B747,60.0,31.530821639333336
450,2,B747,60.65235544428196,30.894542015749447
450,3,B747,60.04613947433298,30.04096867309257
450,4,B747,45.82128824776448,32.632648620079365
450,5,B747,45.31634629659634,30.27653740700264
450,6,B747,61.0296339560334,41.30940843221765
450,7,B747,60.6047999280254,40.07724208542858
450,8,B747,60.816178920340676,41.45044460092454
450,9,B747,61.583819850037585,41.3133970532917
450,10,B747,61.1590010520254,40.05932177095574
460,1,B747,60.0,31.56355694577282
460,2,B747,60.66653024777059,30.877839948265066
460,3,B747,60.03196467084435,30.02458202184366
460,4,B747,45.81823731167675,32.65572271586562
460,5,B747,45.30500418709308,30.29331718761888
460,6,B747,61.0457529478228,41.30353878091298
460,7,B747,60.594279003336084,40.05170150504861
460,8,B747,60.82177698744083,41.48199018799259
460,9,B747,61.59993884182698,41.30742270995158
460,10,B747,61.148480127336086,40.033333887603725
470,1,B747,60.0,31.596292252212304
470,2,B747,60.68070505125922,30.861130525805443
470,3,B747,60.017789867355724,30.008202399689903
470,4,B747,45.815186375589015,32.6787955474195
470,5,B747,45.29366207758982,30.310093611405335
470,6,B747,61.061871939612196,41.29766614409683
470,7,B747,60.58375807864677,40.02616924439423
470,8,B747,60.82737505454098,41.51354129539435
470,9,B747,61.61605783361638,41.3014452572072
470,10,B747,61.13795920264677,40.00735466443296
480,1,B747,60.0,31.62902755865179
480,2,B747,60.694879854747846,30.844413740866393
480,3,B747,60.003615063867095,29.991829799601938
480,4,B747,45.81213543950128,32.70186711494493
480,5,B747,45.28231996808656,30.32686668036198
480,6,B747,61.077990931401594,41.291790518265294
480,7,B747,60.57323715395745,40.00064529718661
480,8,B747,60.83297312164113,41.545097925363514
480,9,B747,61.63217682540578,41.29546469134661
480,10,B747,61.12743827795745,39.98138409479819
490,1,B747,60.0,31.661762865091273
490,2,B747,60.709054658236475,30.82768958593291
490,3,B747,59.989440260378466,29.975464214560283
490,4,B747,45.80908450341355,32.724937418645844
490,5,B747,45.2709778585833,30.343636396487327
490,6,B747,61.09410992319099,41.285911899908655
490,7,B747,60.56271622926813,39.97512965715366
490,8,B747,60.838571188741284,41.576660080135085
490,9,B747,61.64829581719518,41.28948100865161
490,10,B747,61.116917353268136,39.955422172061326
500,1,B747,60.0,31.694498171530757
500,2,B747,60.723229461725104,30.810958053479144
500,3,B747,59.97526545688984,29.95910563755535
500,4,B747,45.80603356732582,32.74800645872609
500,5,B747,45.25963574908004,30.36040276177841
500,6,B747,61.11022891498039,41.28003028551138
500,7,B747,60.55219530457882,39.949622318029945
500,8,B747,60.844169255841436,41.6082277619453
500,9,B747,61.664414808984574,41.283494205397695
500,10,B747,61.10639642857882,39.929468889591526
510,1,B747,60.0,31.72723347797024
510,2,B747,60.73740426521373,30.79421913596837
510,3,B747,59.96109065340121,29.942754061587394
510,4,B747,45.80298263123809,32.77107423538948
510,5,B747,45.24829363957678,30.377165778230818
510,6,B747,61.12634790676979,41.27414567155204
510,7,B747,60.5416743798895,39.92412327355672
510,8,B747,60.84976732294159,41.63980097303172
510,9,B747,61.68053380077397,41.277504277854035
510,10,B747,61.0958755038895,39.90352424076515
520,1,B747,60.0,31.759968784409725
520,2,B747,60.75157906870236,30.777472825852982
520,3,B747,59.94691584991258,29.926409479666514
520,4,B747,45.799931695150356,32.7941407488398
520,5,B747,45.23695153007352,30.393925447838676
520,6,B747,61.142466898559185,41.268258054503384
520,7,B747,60.53115345520018,39.898632517481886
520,8,B747,60.85536539004174,41.671379715633165
520,9,B747,61.69665279256337,41.27151122228342
520,10,B747,61.085354579200185,39.87758821896573
530,1,B747,60.0,31.79270409084921
530,2,B747,60.76575387219099,30.76071911557446
530,3,B747,59.93274104642395,29.91007188481264
530,4,B747,45.796880759062624,32.81720599928077
530,5,B747,45.22560942057026,30.410681772594664
530,6,B747,61.15858589034858,41.262367430832235
530,7,B747,60.520632530510866,39.87315004356003
530,8,B747,60.86096345714189,41.702963991989726
530,9,B747,61.71277178435277,41.26551503494235
530,10,B747,61.07483365451087,39.851660817583955
540,1,B747,60.0,31.825439397288694
540,2,B747,60.77992867567962,30.743957997563356
540,3,B747,59.91856624293532,29.893741270055493
540,4,B747,45.79382982297489,32.84026998691611
540,5,B747,45.214267311067,30.427434754489987
540,6,B747,61.17470488213798,41.256473796999565
540,7,B747,60.51011160582155,39.84767584555235
540,8,B747,60.866561524242044,41.73455380434281
540,9,B747,61.728890776142165,41.2595157120809
540,10,B747,61.06431272982155,39.82574203001773
550,1,B747,60.0,31.858174703728178
550,2,B747,60.79410347916825,30.72718946423926
550,3,B747,59.90439143944669,29.87741762843457
550,4,B747,45.79077888688716,32.86333271194946
550,5,B747,45.20292520156374,30.44418439551442
550,6,B747,61.19082387392738,41.250577149460426
550,7,B747,60.49959068113223,39.822209917226694
550,8,B747,60.8721595913422,41.76614915493509
550,9,B747,61.74500976793156,41.253513249942785
550,10,B747,61.053791805132235,39.799831849672096
560,1,B747,60.0,31.890910010167662
560,2,B747,60.80827828265688,30.7104135080108
560,3,B747,59.89021663595806,29.861100952999156
560,4,B747,45.78772795079943,32.88639417458447
560,5,B747,45.191583092060476,30.460930697656266
560,6,B747,61.206942865716776,41.24467748466395
560,7,B747,60.489069756442916,39.79675225235753
560,8,B747,60.87775765844235,41.797750046010535
560,9,B747,61.76112875972096,41.24750764476534
560,10,B747,61.04327088044292,39.77393026995925
570,1,B747,60.0,31.923645316607146
570,2,B747,60.82245308614551,30.693630121275604
570,3,B747,59.87604183246943,29.844791236808266
570,4,B747,45.7846770147117,32.909454375024694
570,5,B747,45.180240982557216,30.477673662902387
570,6,B747,61.223061857506174,41.23877479905333
570,7,B747,60.4785488317536,39.77130284472594
570,8,B747,60.8833557255425,41.82935647981437
570,9,B747,61.77724775151036,41.24149889277947
570,10,B747,61.0327499557536,39.74803728429851
580,1,B747,60.0,31.95638062304663
580,2,B747,60.83662788963414,30.67683929642029
580,3,B747,59.861867028980804,29.82848847293066
580,4,B747,45.781626078623965,32.93251331347367
580,5,B747,45.168898873053955,30.494413293238193
580,6,B747,61.23918084929557,41.232869089065844
580,7,B747,60.46802790706428,39.745861688119604
580,8,B747,60.88895379264265,41.86096845859314
580,9,B747,61.79336674329976,41.23548699020965
580,10,B747,61.022229031064285,39.72215288611634
590,1,B747,60.0,31.989115929486115
590,2,B747,60.850802693122766,30.66004102582043
590,3,B747,59.847692225492175,29.812192654444782
590,4,B747,45.77857514253623,32.95557099013488
590,5,B747,45.157556763550694,30.511149590647655
590,6,B747,61.25529984108497,41.22696035113277
590,7,B747,60.457506982374966,39.72042877633282
590,8,B747,60.894551859742805,41.89258598459465
590,9,B747,61.809485735089154,41.229471933273935
590,10,B747,61.01170810637497,39.696277068846314
600,1,B747,60.0,32.021851235925624
600,2,B747,60.864977496611395,30.643235301840534
600,3,B747,59.833517422003546,29.795903774438795
600,4,B747,45.7755242064485,32.97862740521179
600,5,B747,45.146214654047434,30.527882557113283
600,6,B747,61.27141883287437,41.22104858167944
600,7,B747,60.44698605768565,39.69500410316646
600,8,B747,60.90014992684296,41.92420906006803
600,9,B747,61.82560472687855,41.22345371818389
600,10,B747,61.00118718168565,39.67040982592912
610,1,B747,60.0,32.05458654236514
610,2,B747,60.879152300100024,30.626422116834036
610,3,B747,59.819342618514916,29.779621826010526
610,4,B747,45.77247327036077,33.00168255890781
610,5,B747,45.13487254454417,30.544612194616153
610,6,B747,61.287537824663765,41.2151337771252
610,7,B747,60.43646513299633,39.669587662427965
610,8,B747,60.90574799394311,41.95583768726369
