time , aircraft_id ,type,lat,lon
40,6,B747,52.278882113774046,24.45613503224432
40,7,B747,49.65538465536661,23.43470294689996
40,8,B747,50.50852570896909,36.327368950415234
40,9,B747,60.36666159508671,41.54828278140776
40,10,B747,61.03752440432954,41.13501062802031
50,1,B747,60.0,30.22094982843671
50,2,B747,60.085164312313225,31.556908850615727
50,3,B747,47.94944643960197,24.66010651259646
50,4,B747,45.922362802378125,30.172567023110464
50,5,B747,49.992741211977126,23.34370611533677
50,6,B747,52.293456055703,24.47413004338048
50,7,B747,49.662183570494534,23.408516734110403
50,8,B747,50.50434838983998,36.29941314005333
50,9,B747,60.3846479986226,41.541866630060994
50,10,B747,61.02578461318723,41.106123743017285
60,1,B747,60.0,30.254144688193453
60,2,B747,60.099538108225424,31.54026456966044
60,3,B747,47.961128784026926,24.677710920287222
60,4,B747,45.935793241973286,30.18658752705353
60,5,B747,49.99070254725895,23.318085088113072
60,6,B747,52.306700233530655,24.490488254534124
60,7,B747,49.66836213504682,23.38471666047508
60,8,B747,50.50055222009684,36.274010224373484
60,9,B747,60.400993276246886,41.536032845732215
60,10,B747,61.015115990908754,41.07988179649865
70,1,B747,60.0,30.286879994632937
70,2,B747,60.11371291171405,31.523843606048555
70,3,B747,47.97264939678098,24.69507550710594
70,4,B747,45.94903774907429,30.200417253122584
70,5,B747,49.98869210604107,23.292819824078524
70,6,B747,52.319761057492705,24.50662479062217
70,7,B747,49.67445516286671,23.361243119137207
70,8,B747,50.496808604948335,36.24896098753874
70,9,B747,60.417112268036284,41.5302769570279
70,10,B747,61.00459506621944,41.054011776938395
80,1,B747,60.0,30.31961530107242
80,2,B747,60.12788771520268,31.507415571898775
80,3,B747,47.984170009535035,24.712443968466093
80,4,B747,45.9622822561753,30.21425028424509
80,5,B747,49.986681664823195,23.26755561611803
80,6,B747,52.332821881454755,24.52276609020535
80,7,B747,49.680548190686594,23.33776663675819
80,8,B747,50.49306498979983,36.22391373583516
80,9,B747,60.43323125982568,41.52451821505407
80,10,B747,60.99407414153012,41.02815032730033
90,1,B747,60.0,30.352350607511905
90,2,B747,60.14206251869131,31.490980460113274
90,3,B747,47.99569062228909,24.729816306799627
90,4,B747,45.97552676327631,30.22808662274063
90,5,B747,49.98467122360532,23.242292464112197
90,6,B747,52.345882705416805,24.538912156936092
90,7,B747,49.68664121850648,23.3142872123354
90,8,B747,50.48932137465132,36.19886846884123
90,9,B747,60.44935025161508,41.518756616524286
90,10,B747,60.983553216840804,41.002297441037044
100,1,B747,60.0,30.38508591395139
100,2,B747,60.15623732217994,31.47453826358417
100,3,B747,48.007211235043144,24.747192524540438
100,4,B747,45.98877127037731,30.241926270930822
100,5,B747,49.98266078238744,23.217030367941664
100,6,B747,52.358943529378855,24.555062994470575
100,7,B747,49.69273424632637,23.290804844865757
100,8,B747,50.48557775950281,36.173825186135524
100,9,B747,60.46546924340448,41.51299215814674
100,10,B747,60.97303229215149,40.97645311160815
110,1,B747,60.0,30.417821220390874
110,2,B747,60.17041212566857,31.45808897519351
110,3,B747,48.0187318477972,24.76457262412437
110,4,B747,46.00201577747832,30.255769231139308
110,5,B747,49.980650341169564,23.191769327487073
110,6,B747,52.372004353340905,24.571218606468708
110,7,B747,49.698827274146254,23.267319533345745
110,8,B747,50.4818341443543,36.14878388729676
110,9,B747,60.481588235193875,41.50722483662429
110,10,B747,60.96251136746217,40.95061733248039
120,1,B747,60.0,30.450556526830358
120,2,B747,60.1845869291572,31.44163258781328
120,3,B747,48.03025246055125,24.781956607989212
120,4,B747,46.01526028457933,30.269615505691743
120,5,B747,49.97863989995169,23.166509342629087
120,6,B747,52.385065177302955,24.58737899659414
120,7,B747,49.70492030196614,23.243831276771406
120,8,B747,50.478090529205794,36.12374457190376
120,9,B747,60.49770722698327,41.50145464865443
120,10,B747,60.95199044277285,40.92479009712753
130,1,B747,60.0,30.483291833269842
130,2,B747,60.19876173264583,31.425169094305343
130,3,B747,48.04177307330531,24.799344478574703
130,4,B747,46.028504791680334,30.283465096915798
130,5,B747,49.97662945873381,23.141250413248397
130,6,B747,52.398126001265005,24.60354416851429
130,7,B747,49.71101332978603,23.220340074138342
130,8,B747,50.474346914057286,36.09870723953544
130,9,B747,60.51382621877267,41.495681590929244
130,10,B747,60.94146951808354,40.898971399030394
140,1,B747,60.0,30.516027139709326
140,2,B747,60.21293653613446,31.408698487521445
140,3,B747,48.05329368605936,24.816736238322527
140,4,B747,46.04174929878134,30.297318007141197
140,5,B747,49.974619017515934,23.115992539225704
140,6,B747,52.411186825227055,24.61971412590031
140,7,B747,49.717106357605914,23.19684592444169
140,8,B747,50.47060329890878,36.07367188977091
140,9,B747,60.52994521056207,41.48990566013547
140,10,B747,60.93094859339422,40.87316123167685
150,1,B747,60.0,30.54876244614881
150,2,B747,60.227111339623086,31.3922207603032
150,3,B747,48.06481429881342,24.834131889676335
150,4,B747,46.05499380588235,30.31117423869967
150,5,B747,49.97260857629806,23.090735720441728
150,6,B747,52.424247649189105,24.635888872427103
150,7,B747,49.7231993854258,23.173348826676165
150,8,B747,50.46685968376027,36.04863852218929
150,9,B747,60.54606420235147,41.48412685295439
150,10,B747,60.9204276687049,40.84735958856179
160,1,B747,60.0,30.581497752588295
160,2,B747,60.241286143111715,31.375735905482056
160,3,B747,48.07633491156747,24.851531435081714
160,4,B747,46.068238312983354,30.325033793924984
160,5,B747,49.97059813508018,23.065479956777207
160,6,B747,52.437308473151155,24.652068411773364
160,7,B747,49.72929241324569,23.14984877983603
160,8,B747,50.46311606861176,36.02360713636992
160,9,B747,60.562183194140864,41.47834516606191
160,10,B747,60.909906744015586,40.8215664631871
170,1,B747,60.0,30.61423305902778
170,2,B747,60.255460946600344,31.359243915879276
170,3,B747,48.087855524321526,24.868934876986234
170,4,B747,46.08148282008436,30.338896675152952
170,5,B747,49.968587693862304,23.04022524811289
170,6,B747,52.450369297113205,24.66825274762154
170,7,B747,49.735385441065574,23.126345782915088
170,8,B747,50.45937245346325,35.99857773189217
170,9,B747,60.57830218593026,41.47256059612846
170,10,B747,60.89938581932627,40.79578184906172
180,1,B747,60.0,30.646968365467263
180,2,B747,60.26963575008897,31.342744784305935
180,3,B747,48.09937613707558,24.886342217839395
180,4,B747,46.09472732718537,30.352762884721415
180,5,B747,49.96657725264443,23.014971594329552
180,6,B747,52.463430121075255,24.68444188365785
180,7,B747,49.74147846888546,23.10283983490671
180,8,B747,50.455628838314745,35.973550308335575
180,9,B747,60.59442117771966,41.46677313981911
180,10,B747,60.88886489463695,40.77000573970156
190,1,B747,60.0,30.679703671906747
190,2,B747,60.2838105535776,31.32623850356288
190,3,B747,48.110896749829635,24.90375346009268
190,4,B747,46.107971834286374,30.366632424970266
190,5,B747,49.96456681142655,22.989718995307975
190,6,B747,52.476490945037305,24.700635823572302
190,7,B747,49.74757149670535,23.079330934803835
190,8,B747,50.45188522316624,35.94852486527978
190,9,B747,60.61054016950906,41.4609827937934
190,10,B747,60.878343969947636,40.744238128629526
200,1,B747,60.0,30.71243897834623
200,2,B747,60.29798535706623,31.309725066440738
200,3,B747,48.12241736258369,24.92116860619953
200,4,B747,46.12121634138738,30.380505298241427
200,5,B747,49.962556370208674,22.964467450928975
200,6,B747,52.489551768999355,24.716834571058683
200,7,B747,49.753664524525234,23.05581908159893
200,8,B747,50.44814160801773,35.923501402304545
200,9,B747,60.626659161298456,41.455189554705456
200,10,B747,60.86782304525832,40.718479009375486
210,1,B747,60.0,30.745174284785715
210,2,B747,60.31216016055486,31.293204465719846
210,3,B747,48.133937975337744,24.93858765861535
210,4,B747,46.13446084848839,30.394381506878872
210,5,B747,49.9605459289908,22.939216961073367
210,6,B747,52.502612592961405,24.733038129814574
210,7,B747,49.75975755234512,23.032304274284034
210,8,B747,50.44439799286922,35.898479918989736
210,9,B747,60.64277815308785,41.44939341920389
210,10,B747,60.857302120569,40.692728375476264
220,1,B747,60.0,30.7779095912252
220,2,B747,60.32633496404349,31.276676694170295
220,3,B747,48.1454585880918,24.95601061979752
220,4,B747,46.147705355589395,30.408261053228617
220,5,B747,49.95853548777292,22.913967525622006
220,6,B747,52.515673416923455,24.749246503541354
220,7,B747,49.76585058016501,23.008786511850715
220,8,B747,50.44065437772071,35.87346041491536
220,9,B747,60.65889714487725,41.443594383931845
220,10,B747,60.846781195879686,40.66698622047568
230,1,B747,60.0,30.810644897664684
230,2,B747,60.34050976753212,31.260141744551852
230,3,B747,48.15697920084585,24.973437492205385
230,4,B747,46.1609498626904,30.42214393963874
230,5,B747,49.95652504655504,22.88871914445574
230,6,B747,52.528734240885505,24.765459695944195
230,7,B747,49.771943607984895,22.98526579329012
230,8,B747,50.436910762572204,35.84844288966151
230,9,B747,60.67501613666665,41.437792445526966
230,10,B747,60.83626027119037,40.64125253792448
240,1,B747,60.0,30.843380204104168
240,2,B747,60.35468457102075,31.24359960961399
240,3,B747,48.16849981359991,24.990868278300262
240,4,B747,46.17419436979141,30.436030168459357
240,5,B747,49.95451460533717,22.863471817455455
240,6,B747,52.541795064847555,24.78167771073208
240,7,B747,49.77803663580478,22.96174211759294
240,8,B747,50.433167147423696,35.823427342808436
240,9,B747,60.69113512845605,41.43198760062136
240,10,B747,60.82573934650105,40.61552732138036
250,1,B747,60.0,30.876115510543652
250,2,B747,60.36885937450938,31.22705028209583
250,3,B747,48.18002042635396,25.00830298054545
250,4,B747,46.187438876892415,30.449919742042653
250,5,B747,49.95250416411929,22.83822554450204
250,6,B747,52.554855888809605,24.797900551617804
250,7,B747,49.78412966362467,22.938215483749406
250,8,B747,50.42942353227519,35.79841377393645
250,9,B747,60.707254120245445,41.42617984584167
250,10,B747,60.815218421811736,40.58981056440792
260,1,B747,60.0,30.908850816983136
260,2,B747,60.383034177998006,31.21049375472615
260,3,B747,48.19154103910802,25.025741601406235
260,4,B747,46.20068338399342,30.463812662742853
260,5,B747,49.95049372290141,22.812980325476403
260,6,B747,52.567916712771655,24.81412822231799
260,7,B747,49.790222691444555,22.91468589074932
260,8,B747,50.42567991712668,35.77340218262603
260,9,B747,60.72337311203484,41.420369177808965
260,10,B747,60.80469749712242,40.564102260578686
270,1,B747,60.0,30.94158612342262
270,2,B747,60.397208981486635,31.193930020223345
270,3,B747,48.20306165186207,25.043184143349855
270,4,B747,46.21392789109443,30.477708932916265
270,5,B747,49.94848328168354,22.787736160259485
270,6,B747,52.580977536733705,24.830360726553064
270,7,B747,49.79631571926444,22.891153337582022
270,8,B747,50.42193630197817,35.74839256845774
270,9,B747,60.73949210382424,41.41455559313873
270,10,B747,60.7941765724331,40.5384024034711
280,1,B747,60.0,30.974321429862105
280,2,B747,60.411383784975264,31.177359071295413
280,3,B747,48.214582264616126,25.060630608845543
280,4,B747,46.227172398195435,30.49160855492124
280,5,B747,49.94647284046566,22.762493048732217
280,6,B747,52.594038360695755,24.846598068047296
280,7,B747,49.80240874708433,22.86761782323642
280,8,B747,50.41819268682966,35.723384931012276
280,9,B747,60.75561109561364,41.408739088440946
280,10,B747,60.783655647743785,40.5127109866705
290,1,B747,60.0,31.00705673630159
290,2,B747,60.42555858846389,31.16078090063994
290,3,B747,48.22610287737018,25.07808100036451
290,4,B747,46.24041690529644,30.505511531118202
290,5,B747,49.94446239924778,22.737250990775575
290,6,B747,52.607099184657805,24.862840250528784
290,7,B747,49.808501774904215,22.844079346700948
290,8,B747,50.414449071681155,35.69837926987043
290,9,B747,60.771730087403036,41.40291966032
290,10,B747,60.77313472305447,40.48702800376909
300,1,B747,60.0,31.039792042741073
300,2,B747,60.43973339195252,31.14419550094407
300,3,B747,48.237623490124236,25.095535320379973
300,4,B747,46.25366141239745,30.51941786386965
300,5,B747,49.942451958029906,22.71200998627054
300,6,B747,52.620160008619855,24.879087277729454
300,7,B747,49.8145948027241,22.82053790696362
300,8,B747,50.41070545653265,35.67337558461314
300,9,B747,60.78784907919243,41.39709730537469
300,10,B747,60.76261379836515,40.461353448365976
310,1,B747,60.0,31.072527349180557
310,2,B747,60.45390819544115,31.127602864884494
310,3,B747,48.24914410287829,25.112993571367124
310,4,B747,46.266905919498456,30.533327555540144
310,5,B747,49.94044151681203,22.686770035098103
310,6,B747,52.633220832581905,24.89533915338509
310,7,B747,49.82068783054399,22.79699350301198
310,8,B747,50.40696184138414,35.64837387482145
310,9,B747,60.80396807098183,41.39127202019821
310,10,B747,60.752092873675835,40.43568731406712
320,1,B747,60.0,31.10526265562004
320,2,B747,60.46808299892978,31.11100298512743
320,3,B747,48.260664715632345,25.13045575580315
320,4,B747,46.28015042659946,30.54724060849631
320,5,B747,49.93843107559415,22.661531137139292
320,6,B747,52.646281656543955,24.91159588123533
320,7,B747,49.826780858363875,22.773446133833126
320,8,B747,50.40321822623563,35.62337414007651
320,9,B747,60.82008706277123,41.385443801378145
320,10,B747,60.74157194898652,40.41002959448534
330,1,B747,60.0,31.137997962059526
330,2,B747,60.48225780241841,31.0943958543286
330,3,B747,48.2721853283864,25.147921876167217
330,4,B747,46.29339493370047,30.561157025106862
330,5,B747,49.936420634376276,22.636293292275138
330,6,B747,52.659342480506005,24.927857465023646
330,7,B747,49.83287388618376,22.749895798413707
330,8,B747,50.39947461108712,35.598376379959575
330,9,B747,60.83620605456063,41.37961264549647
330,10,B747,60.7310510242972,40.3843802832403
340,1,B747,60.0,31.17073326849901
340,2,B747,60.49643260590704,31.07778146513319
340,3,B747,48.283705941140454,25.16539193494051
340,4,B747,46.306639440801476,30.575076807742594
340,5,B747,49.9344101931584,22.6110565003867
340,6,B747,52.672403304468055,24.944123908497385
340,7,B747,49.83896691400365,22.72634249573993
340,8,B747,50.395730995938614,35.57338059405204
340,9,B747,60.852325046350025,41.373778549129526
340,10,B747,60.720530099607885,40.358739373958514
350,1,B747,60.0,31.203468574938494
350,2,B747,60.51060740939567,31.061159810175873
350,3,B747,48.29522655389451,25.182865934606184
350,4,B747,46.31988394790248,30.588999958776373
350,5,B747,49.93239975194052,22.585820761355023
350,6,B747,52.685464128430105,24.960395215407768
350,7,B747,49.845059941823536,22.702786224797546
350,8,B747,50.391987380790106,35.54838678193542
350,9,B747,60.86844403813942,41.367941508848006
350,10,B747,60.71000917491857,40.33310686027331
360,1,B747,60.0,31.23620388137798
360,2,B747,60.5247822128843,31.044530882080757
360,3,B747,48.30674716664856,25.20034387764942
360,4,B747,46.33312845500349,30.60292648058315
360,5,B747,49.930389310722646,22.56058607506122
360,6,B747,52.698524952392155,24.976671389509868
360,7,B747,49.85115296964342,22.67922698457185
360,8,B747,50.3882437656416,35.523394943191335
360,9,B747,60.88456302992882,41.362101521216914
360,10,B747,60.69948825022925,40.307482735824834
370,1,B747,60.0,31.268939187817463
370,2,B747,60.538957016372926,31.02789467346137
370,3,B747,48.31826777940262,25.217825766557382
370,4,B747,46.346372962104496,30.61685637553997
370,5,B747,49.92837886950477,22.535352441386387
370,6,B747,52.711585776354205,24.992952434562653
370,7,B747,49.85724599746331,22.655664774047697
370,8,B747,50.38450015049309,35.498405077401515
370,9,B747,60.90068202171822,41.356258582795604
370,10,B747,60.688967325539934,40.28186699426006
380,1,B747,60.0,31.301674494256947
380,2,B747,60.553131819861555,31.01125117692065
380,3,B747,48.32978839215667,25.23531160381925
380,4,B747,46.3596174692055,30.63078964602595
380,5,B747,49.92636842828689,22.510119860211642
380,6,B747,52.724646600316255,25.009238354328954
380,7,B747,49.863339025283196,22.632099592209475
380,8,B747,50.38075653534458,35.4734171841478
380,9,B747,60.916801013507616,41.350412690137745
380,10,B747,60.67844640085062,40.25625962923272
390,1,B747,60.0,31.33440980069643
390,2,B747,60.567306623350184,30.994600385050898
390,3,B747,48.34130900491073,25.2528013919262
390,4,B747,46.37286197630651,30.644726294422306
390,5,B747,49.924357987069016,22.484888331418126
390,6,B747,52.737707424278305,25.02552915257551
390,7,B747,49.86943205310308,22.608531438041137
390,8,B747,50.37701292019607,35.448431263012175
390,9,B747,60.932920005297014,41.344563839791306
390,10,B747,60.6679254761613,40.23066063440339
400,1,B747,60.0,31.367145107135915
400,2,B747,60.58148142683881,30.97794229043381
400,3,B747,48.35282961766478,25.270295133371423
400,4,B747,46.38610648340752,30.658666323112357
400,5,B747,49.92234754585114,22.459657854887
400,6,B747,52.750768248240355,25.04182483307294
400,7,B747,49.87552508092297,22.58496031052617
400,8,B747,50.373269305047565,35.42344731357672
400,9,B747,60.94903899708641,41.33871202829855
400,10,B747,60.657404551471984,40.20507000343937
410,1,B747,60.0,31.3998804135754
410,2,B747,60.59565623032744,30.961276885640387
410,3,B747,48.364350230418836,25.287792830650115
410,4,B747,46.39935099050852,30.672609734481508
410,5,B747,49.92033710463326,22.434428430499427
410,6,B747,52.763829072202405,25.058125399595767
410,7,B747,49.881618108742856,22.561386208647622
410,8,B747,50.369525689899056,35.39846533542364
410,9,B747,60.96515798887581,41.33285725219601
410,10,B747,60.64688362678267,40.17948773001475
420,1,B747,60.0,31.432615720014883
420,2,B747,60.60983103381607,30.944604163230963
420,3,B747,48.37587084317289,25.305294486259495
420,4,B747,46.41259549760953,30.68655653091725
420,5,B747,49.918326663415385,22.40920005813661
420,6,B747,52.776889896164455,25.07443085592241
420,7,B747,49.88771113656274,22.53780913138808
420,8,B747,50.36578207475055,35.37348532813523
420,9,B747,60.98127698066521,41.32699950801448
420,10,B747,60.63636270209335,40.15391380781038
430,1,B747,60.0,31.465351026454368
430,2,B747,60.6240058373047,30.927924115755182
430,3,B747,48.387391455926945,25.32280010269879
430,4,B747,46.42584000471054,30.70050671480922
430,5,B747,49.91631622219751,22.383972737679755
430,6,B747,52.789950720126505,25.09074120583521
430,7,B747,49.89380416438263,22.514229077729688
430,8,B747,50.36203845960204,35.34850729129394
430,9,B747,60.997395972454605,41.321138792279015
430,10,B747,60.625841777404034,40.128348230513886
440,1,B747,60.0,31.498086332893852
440,2,B747,60.63818064079333,30.911236735751952
440,3,B747,48.398912068681,25.340309682469254
440,4,B747,46.439084511811544,30.7144602885491
440,5,B747,49.91430578097963,22.35874646901009
440,6,B747,52.803011544088555,25.10705645312042
440,7,B747,49.899897192202516,22.490646046654128
440,8,B747,50.35829484445353,35.323531224482316
440,9,B747,61.013514964244,41.3152751015089
440,10,B747,60.61532085271472,40.102790991819596
450,1,B747,60.0,31.530821639333336
450,2,B747,60.65235544428196,30.894542015749447
450,3,B747,48.410432681435054,25.357823228074146
450,4,B747,46.45232901891255,30.72841725453071
450,5,B747,49.912295339761755,22.33352125200885
450,6,B747,52.816072368050605,25.123376601568204
450,7,B747,49.9059902200224,22.467060037142627
450,8,B747,50.354551229305024,35.29855712728301
450,9,B747,61.0296339560334,41.30940843221765
450,10,B747,60.6047999280254,40.07724208542858
460,1,B747,60.0,31.56355694577282
460,2,B747,60.66653024777059,30.877839948265066
460,3,B747,48.42195329418911,25.37534074201875
460,4,B747,46.46557352601356,30.742377615149987
460,5,B747,49.91028489854388,22.30829708655731
460,6,B747,52.829133192012655,25.139701654972665
460,7,B747,49.91208324784229,22.443471048175965
460,8,B747,50.350807614156516,35.273584999278796
460,9,B747,61.0457529478228,41.30353878091298
460,10,B747,60.594279003336084,40.05170150504861
470,1,B747,60.0,31.596292252212304
470,2,B747,60.68070505125922,30.861130525805443
470,3,B747,48.43347390694316,25.39286222681038
470,4,B747,46.478818033114564,30.756341372804965
470,5,B747,49.908274457326,22.283073972536737
470,6,B747,52.842194015974705,25.156031617131827
470,7,B747,49.91817627566218,22.419879078734464
470,8,B747,50.34706399900801,35.24861484005256
470,9,B747,61.061871939612196,41.29766614409683
470,10,B747,60.58375807864677,40.02616924439423
480,1,B747,60.0,31.62902755865179
480,2,B747,60.694879854747846,30.844413740866393
480,3,B747,48.44499451969722,25.410387684958383
480,4,B747,46.49206254021557,30.770308529895782
480,5,B747,49.906264016108125,22.25785190982844
480,6,B747,52.855254839936755,25.172366491847665
480,7,B747,49.92426930348206,22.396284127797998
480,8,B747,50.3433203838595,35.22364664918732
480,9,B747,61.077990931401594,41.291790518265294
480,10,B747,60.57323715395745,40.00064529718661
490,1,B747,60.0,31.661762865091273
490,2,B747,60.709054658236475,30.82768958593291
490,3,B747,48.45651513245127,25.427917118974126
490,4,B747,46.50530704731658,30.784279088824725
490,5,B747,49.90425357489025,22.232630898313722
490,6,B747,52.868315663898805,25.18870628292608
490,7,B747,49.93036233130195,22.372686194345984
490,8,B747,50.33957676871099,35.1986804262662
490,9,B747,61.09410992319099,41.285911899908655
490,10,B747,60.56271622926813,39.97512965715366
500,1,B747,60.0,31.694498171530757
500,2,B747,60.723229461725104,30.810958053479144
500,3,B747,48.46803574520533,25.445450531371005
500,4,B747,46.518551554417584,30.79825305199617
500,5,B747,49.90224313367237,22.207410937873917
500,6,B747,52.881376487860855,25.20505099417694
500,7,B747,49.93645535912184,22.349085277357382
500,8,B747,50.33583315356248,35.17371617087243
500,9,B747,61.11022891498039,41.28003028551138
500,10,B747,60.55219530457882,39.949622318029945
510,1,B747,60.0,31.72723347797024
510,2,B747,60.73740426521373,30.79421913596837
510,3,B747,48.47955635795938,25.46298792466445
510,4,B747,46.53179606151859,30.812230421816633
510,5,B747,49.900232692454495,22.18219202839037
510,6,B747,52.894437311822905,25.221400629414052
510,7,B747,49.94254838694172,22.3254813758107
510,8,B747,50.332089538413975,35.148753882589375
510,9,B747,61.12634790676979,41.27414567155204
510,10,B747,60.5416743798895,39.92412327355672
520,1,B747,60.0,31.759968784409725
520,2,B747,60.75157906870236,30.777472825852982
520,3,B747,48.491076970713436,25.480529301371938
520,4,B747,46.5450405686196,30.826211200694743
520,5,B747,49.89822225123662,22.15697416974445
520,6,B747,52.907498135784955,25.237755192455193
520,7,B747,49.94864141476161,22.301874488683982
520,8,B747,50.328345923265466,35.123793561000504
520,9,B747,61.142466898559185,41.268258054503384
520,10,B747,60.53115345520018,39.898632517481886
530,1,B747,60.0,31.79270409084921
530,2,B747,60.76575387219099,30.76071911557446
530,3,B747,48.50259758346749,25.498074664012975
530,4,B747,46.558285075720605,30.840195391041263
530,5,B747,49.89621181001874,22.13175736181755
530,6,B747,52.920558959747005,25.254114687122097
530,7,B747,49.9547344425815,22.27826461495483
530,8,B747,50.32460230811696,35.098835205689404
530,9,B747,61.15858589034858,41.262367430832235
530,10,B747,60.520632530510866,39.87315004356003
540,1,B747,60.0,31.825439397288694
540,2,B747,60.77992867567962,30.743957997563356
540,3,B747,48.514118196221546,25.515624015109097
540,4,B747,46.57152958282161,30.85418299526908
540,5,B747,49.894201368800864,22.106541604491056
540,6,B747,52.933619783709055,25.270479117240477
540,7,B747,49.960827470401384,22.254651753600378
540,8,B747,50.32085869296845,35.07387881623976
540,9,B747,61.17470488213798,41.256473796999565
540,10,B747,60.51011160582155,39.84767584555235
550,1,B747,60.0,31.858174703728178
550,2,B747,60.79410347916825,30.72718946423926
550,3,B747,48.5256388089756,25.533177357183906
550,4,B747,46.58477408992262,30.86817401579323
550,5,B747,49.89219092758299,22.081326897646388
550,6,B747,52.946680607671105,25.28684848664002
550,7,B747,49.96692049822127,22.231035903597316
550,8,B747,50.31711507781994,35.048924392235406
550,9,B747,61.19082387392738,41.250577149460426
550,10,B747,60.49959068113223,39.822209917226694
560,1,B747,60.0,31.890910010167662
560,2,B747,60.80827828265688,30.7104135080108
560,3,B747,48.537159421729655,25.55073469276303
560,4,B747,46.598018597023625,30.88216845503085
560,5,B747,49.89018048636511,22.056113241164997
560,6,B747,52.959741431633155,25.303222799154394
560,7,B747,49.97301352604116,22.207417063921888
560,8,B747,50.313371462671434,35.02397193326025
560,9,B747,61.206942865716776,41.24467748466395
560,10,B747,60.489069756442916,39.79675225235753
570,1,B747,60.0,31.923645316607146
570,2,B747,60.82245308614551,30.693630121275604
570,3,B747,48.54868003448371,25.568296024374156
570,4,B747,46.61126310412463,30.896166315401256
570,5,B747,49.888170045147234,22.030900634928322
570,6,B747,52.972802255595205,25.31960205862125
570,7,B747,49.979106553861044,22.183795233549837
570,8,B747,50.309627847522925,34.99902143889836
570,9,B747,61.223061857506174,41.23877479905333
570,10,B747,60.4785488317536,39.77130284472594
580,1,B747,60.0,31.95638062304663
580,2,B747,60.83662788963414,30.67683929642029
580,3,B747,48.560200647237764,25.58586135454701
580,4,B747,46.62450761122564,30.910167599325884
580,5,B747,49.88615960392936,22.005689078817838
580,6,B747,52.985863079557255,25.33598626888224
580,7,B747,49.98519958168093,22.160170411456498
580,8,B747,50.30588423237442,34.97407290873388
580,9,B747,61.23918084929557,41.232869089065844
580,10,B747,60.46802790706428,39.745861688119604
590,1,B747,60.0,31.989115929486115
590,2,B747,60.850802693122766,30.66004102582043
590,3,B747,48.57172125999182,25.603430685813375
590,4,B747,46.637752118326645,30.924172309228304
590,5,B747,49.88414916271148,21.980478572715025
590,6,B747,52.998923903519305,25.35237543378302
590,7,B747,49.99129260950082,22.136542596616717
590,8,B747,50.30214061722591,34.949126342351086
590,9,B747,61.25529984108497,41.22696035113277
590,10,B747,60.457506982374966,39.72042877633282
600,1,B747,60.0,32.021851235925624
600,2,B747,60.864977496611395,30.643235301840534
600,3,B747,48.58324187274587,25.621004020707094
600,4,B747,46.65099662542765,30.93818044753425
600,5,B747,49.882138721493604,21.955269116501395
600,6,B747,53.011984727481355,25.368769557173238
600,7,B747,49.997385637320704,22.1129117880049
600,8,B747,50.2983970020774,34.92418173933438
600,9,B747,61.27141883287437,41.22104858167944
600,10,B747,60.44698605768565,39.69500410316646
610,1,B747,60.0,32.05458654236514
610,2,B747,60.879152300100024,30.626422116834036
610,3,B747,48.59476248549993,25.638581361764057
610,4,B747,46.66424113252866,30.952192016671596
610,5,B747,49.88012828027573,21.930060710058473
610,6,B747,53.025045551443405,25.385168642906553
610,7,B747,50.00347866514059,22.089277984594997
610,8,B747,50.29465338692889,34.89923909926826
